what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.p2.engine,2.1.0.v20110511,"org.eclipse.equinox.p2.engine",1613348210937
started,bundle,org.eclipse.equinox.p2.extensionlocation,1.2.100.v20110510,"org.eclipse.equinox.p2.extensionlocation",1613348210937
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110510,"org.eclipse.equinox.p2.garbagecollector",1613348210937
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110510,"org.eclipse.equinox.p2.metadata",1613348210937
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110511-1359,"org.eclipse.equinox.p2.metadata.repository",1613348210937
started,bundle,org.eclipse.equinox.p2.operations,2.1.0.v20110511-1821,"org.eclipse.equinox.p2.operations",1613348210938
started,bundle,org.eclipse.equinox.p2.publisher,1.2.0.v20110511,"org.eclipse.equinox.p2.publisher",1613348210938
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110510,"org.eclipse.equinox.p2.reconciler.dropins",1613348210938
started,bundle,org.eclipse.equinox.p2.repository,2.1.0.v20110601,"org.eclipse.equinox.p2.repository",1613348210939
started,bundle,org.eclipse.equinox.p2.touchpoint.eclipse,2.1.1.R37x_v20110815-0935,"org.eclipse.equinox.p2.touchpoint.eclipse",1613348210939
started,bundle,org.eclipse.equinox.p2.transport.ecf,1.0.0.v20110510,"org.eclipse.equinox.p2.transport.ecf",1613348210939
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110502-1955,"org.eclipse.equinox.p2.ui.sdk.scheduler",1613348210939
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110502-1955,"org.eclipse.equinox.p2.updatechecker",1613348210939
started,bundle,org.eclipse.equinox.p2.updatesite,1.0.300.v20110510,"org.eclipse.equinox.p2.updatesite",1613348210939
started,bundle,org.eclipse.equinox.preferences,3.4.1.R37x_v20110725,"org.eclipse.equinox.preferences",1613348210939
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1613348210939
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1613348210939
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1613348210939
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1613348210939
started,bundle,org.eclipse.jdt.core,3.7.1.v_B76_R37x,"org.eclipse.jdt.core",1613348210939
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110505-0800,"org.eclipse.jdt.core.manipulation",1613348210939
started,bundle,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui",1613348210939
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1613348210939
started,bundle,org.eclipse.jface,3.7.0.I20110522-1430,"org.eclipse.jface",1613348210939
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1613348210939
started,bundle,org.eclipse.jst.j2ee.ui,1.1.501.v201108231700,"org.eclipse.jst.j2ee.ui",1613348210939
started,bundle,org.eclipse.jst.j2ee.webservice,1.1.400.v201004110600,"org.eclipse.jst.j2ee.webservice",1613348210939
started,bundle,org.eclipse.jst.j2ee.webservice.ui,1.1.500.v201105122000,"org.eclipse.jst.j2ee.webservice.ui",1613348210939
started,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.utils",1613348210939
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.2.v20110903-0100,"org.eclipse.mylyn.bugzilla.core",1613348210939
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1613348210939
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1613348210940
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1613348210940
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1613348210940
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1613348210940
started,bundle,org.eclipse.mylyn.context.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.ui",1613348210940
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1613348210940
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.2.v20110826-0100,"org.eclipse.mylyn.tasks.ui",1613348210940
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1613348210940
started,bundle,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search",1613348210940
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1613348210940
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1613348210940
started,bundle,org.eclipse.team.cvs.ui,3.3.400.I20110510-0800,"org.eclipse.team.cvs.ui",1613348210940
started,bundle,org.eclipse.team.ui,3.6.100.I20110525-0800,"org.eclipse.team.ui",1613348210940
started,bundle,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui",1613348210940
started,bundle,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console",1613348210940
started,bundle,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.editors",1613348210940
started,bundle,org.eclipse.ui.forms,3.5.100.v20110425,"org.eclipse.ui.forms",1613348210940
started,bundle,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.ide",1613348210940
started,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1613348210940
started,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1613348210940
started,bundle,org.eclipse.ui.navigator,3.5.100.v20110809-2227,"org.eclipse.ui.navigator",1613348210940
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.resources",1613348210940
started,bundle,org.eclipse.ui.net,1.2.100.I20110511-0800,"org.eclipse.ui.net",1613348210940
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1613348210940
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1613348210940
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1613348210940
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1613348210940
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1613348210940
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1613348210940
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1613348210940
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1613348210940
started,bundle,org.eclipse.wst.common.frameworks,1.2.101.v201107192200,"org.eclipse.wst.common.frameworks",1613348210940
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.200.v201103170332,"org.eclipse.wst.common.project.facet.core",1613348210940
started,bundle,org.eclipse.wst.web,1.1.500.v201104251400,"org.eclipse.wst.web",1613348210940
os,sysinfo,,,"win32",1613348210943
arch,sysinfo,,,"x86_64",1613348210943
ws,sysinfo,,,"win32",1613348210943
locale,sysinfo,,,"de_DE",1613348210943
processors,sysinfo,,,"4",1613348210943
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1613348210943
java.runtime.version,sysinfo,,,"1.7.0_80-b15",1613348210943
java.specification.name,sysinfo,,,"Java Platform API Specification",1613348210943
java.specification.vendor,sysinfo,,,"Oracle Corporation",1613348210943
java.specification.version,sysinfo,,,"1.7",1613348210943
java.vendor,sysinfo,,,"Oracle Corporation",1613348210943
java.version,sysinfo,,,"1.7.0_80",1613348210943
java.vm.info,sysinfo,,,"mixed mode",1613348210943
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1613348210943
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1613348210943
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1613348210943
java.vm.specification.version,sysinfo,,,"1.7",1613348210943
java.vm.vendor,sysinfo,,,"Oracle Corporation",1613348210943
java.vm.version,sysinfo,,,"24.80-b11",1613348210943
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1613348219141
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1613348223808
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1613348232640
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1613348232652
closed,view,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.internal.introview",1613348232677
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1613348239220
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1613348241450
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1613348242491
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1613348242604
started,bundle,org.eclipse.wst.server.core,1.1.303.v20110816_1717,"org.eclipse.wst.server.core",1613348264291
started,bundle,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui",1613348264303
opened,view,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui.ServersView",1613348264324
activated,view,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui.ServersView",1613348264342
started,bundle,org.eclipse.debug.core,3.7.0.v20110518,"org.eclipse.debug.core",1613348264464
opened,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.PropertySheet",1613348265062
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.PropertySheet",1613348265088
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.AllMarkersView",1613348265522
started,bundle,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui",1613348284187
opened,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1613348284255
opened,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.DebugView",1613348284480
opened,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.VariableView",1613348284681
activated,perspective,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.DebugPerspective",1613348284719
activated,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.DebugView",1613348284762
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.perspectives.showPerspective",1613348284786
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.DebugPerspective",1613348284786
activated,perspective,org.eclipse.jst.j2ee.ui,1.1.501.v201108231700,"org.eclipse.jst.j2ee.J2EEPerspective",1613348297188
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.AllMarkersView",1613348297193
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1613348315582
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1613348315583
started,bundle,org.eclipse.pde.ui,3.6.100.v20110603,"org.eclipse.pde.ui",1613348315585
opened,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1613348315618
opened,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1613348315660
opened,view,org.eclipse.mylyn.tasks.ui,3.6.2.v20110826-0100,"org.eclipse.mylyn.tasks.ui.views.tasks",1613348315898
activated,perspective,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.JavaPerspective",1613348315928
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1613348315935
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.perspectives.showPerspective",1613348315987
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.JavaPerspective",1613348315987
started,bundle,org.eclipse.jdt.launching,3.6.1.v20110803_r371,"org.eclipse.jdt.launching",1613348340266
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1613348340941
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.200.v201103170302,"org.eclipse.jst.common.project.facet.core",1613348380181
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.301.v201108240656,"org.eclipse.jst.ws.jaxrs.core",1613348380183
started,bundle,org.eclipse.jst.servlet.ui,1.1.501.v201108220630,"org.eclipse.jst.servlet.ui",1613348380222
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1613348380273
started,bundle,org.eclipse.wst.common.modulecore,1.2.101.v201108231700,"org.eclipse.wst.common.modulecore",1613348380275
started,bundle,org.eclipse.jst.j2ee.core,1.2.101.v201108110300,"org.eclipse.jst.j2ee.core",1613348380278
started,bundle,org.eclipse.jem,2.0.500.v201104271400,"org.eclipse.jem",1613348380286
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks.ui",1613348380303
started,bundle,org.eclipse.wst.xml.core,1.1.601.v201108302147,"org.eclipse.wst.xml.core",1613348380305
started,bundle,org.eclipse.wst.validation,1.2.302.v201107140600,"org.eclipse.wst.validation",1613348380314
started,bundle,org.eclipse.jst.j2ee,1.1.501.v201108231845,"org.eclipse.jst.j2ee",1613348380334
started,bundle,org.eclipse.jst.jee.ui,1.0.400.v201105122000,"org.eclipse.jst.jee.ui",1613348380335
started,bundle,org.eclipse.jst.j2ee.navigator.ui,1.1.501.v201107261503,"org.eclipse.jst.j2ee.navigator.ui",1613348380347
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1613348380689
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1613348380694
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1613348381019
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1613348381423
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1613348384075
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1613348386009
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1613348390268
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1613348390306
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r371_v20110824-0800,"org.eclipse.ltk.core.refactoring",1613348407913
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring",1613348407915
started,bundle,org.eclipse.jdt.debug,3.7.1.v20110802_r371,"org.eclipse.jdt.debug",1613348421190
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui",1613348421226
started,bundle,org.eclipse.wst.jsdt.debug.rhino.ui,1.0.0.v201103232243,"org.eclipse.wst.jsdt.debug.rhino.ui",1613348421235
started,bundle,org.eclipse.wst.jsdt.core,1.1.101.v201108151912,"org.eclipse.wst.jsdt.core",1613348421338
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1613348426057
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1613348449106
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1613348449675
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1613348450285
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1613348450350
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1613348450543
started,bundle,org.eclipse.core.variables,3.2.500.v20110511,"org.eclipse.core.variables",1613348451106
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1613348471104
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1613348474798
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.window.preferences",1613348474823
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit",1613348480072
started,bundle,org.eclipse.jpt.jaxb.ui,1.1.1.v201108080010,"org.eclipse.jpt.jaxb.ui",1613348495585
started,bundle,org.eclipse.jpt.jpa.ui,3.0.1.v201108080010,"org.eclipse.jpt.jpa.ui",1613348495590
started,bundle,org.eclipse.jpt.common.core,1.0.1.v201108080010,"org.eclipse.jpt.common.core",1613348495595
started,bundle,org.eclipse.jpt.jpa.core,3.0.1.v201109073010,"org.eclipse.jpt.jpa.core",1613348495600
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.100.v201104032053,"org.eclipse.jst.ws.jaxws.ui",1613348495620
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1613348495626
started,bundle,org.eclipse.pde.api.tools,1.0.301.v20110728_r371,"org.eclipse.pde.api.tools",1613348495669
started,bundle,org.eclipse.pde.api.tools.ui,1.0.301.v20110803_r371,"org.eclipse.pde.api.tools.ui",1613348495670
started,bundle,org.eclipse.jpt.jaxb.core,1.0.1.v201108080010,"org.eclipse.jpt.jaxb.core",1613348495773
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1613348499423
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1613348500790
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1613348509004
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1613348509209
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1613348530088
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1613348533849
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1613348538181
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1613348553745
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1613348555509
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1613348620039
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1613348624069
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1613348636840
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1613348639478
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1613348654132
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1613348730312
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1613348740641
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.window.preferences",1613348740661
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1613348748861
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1613348751101
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1613348753191
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1613348756862
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1613348758033
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1613348758969
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1613348813993
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1613348855214
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1613348855246
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.navigate.open.type",1613348855259
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1613348859695
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.200.v201101281837,"org.eclipse.wst.xsl.debug.ui",1613348860873
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1613348862469
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1613348862590
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1613348862943
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1613348863564
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1613348923309
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1613348949135
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1613348954523
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1613348954604
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.ClassFileEditor",1613348954727
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.ClassFileEditor",1613348954848
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1613348978518
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1613349004480
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1613349014618
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1613349037878
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1613349037980
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1613349039756
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1613349040043
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1613349040306
